## From Myers et al. Appl. Spectrosc., doi:10.1177/0003702820928358, 2020
wavenum,n,k
3655.320063,1.414740086,0.006845376
3654.837894,1.414658308,0.006855861
3654.355726,1.414576411,0.006866374
3653.873557,1.414494395,0.006876839
3653.391389,1.414412141,0.006887224
3652.90922,1.414329767,0.006897564
3652.427052,1.414247274,0.006907925
3651.944883,1.414164543,0.006918381
3651.462715,1.414081693,0.006928957
3650.980546,1.413998723,0.006939627
3650.498377,1.413915634,0.006950322
3650.016209,1.413832426,0.006960972
3649.53404,1.41374898,0.006971546
3649.051872,1.413665414,0.006982077
3648.569703,1.41358161,0.006992638
3648.087535,1.413497686,0.007003297
3647.605366,1.413413525,0.007014085
3647.123198,1.413329244,0.007024968
3646.641029,1.413244844,0.007035871
3646.158861,1.413160324,0.007046728
3645.676692,1.413075566,0.007057501
3645.194523,1.412990689,0.007068228
3644.712355,1.412905574,0.007078979
3644.230186,1.412820339,0.007089839
3643.748018,1.412734866,0.00710082
3643.265849,1.412649274,0.007111908
3642.783681,1.412563562,0.007123023
3642.301512,1.412477613,0.00713409
3641.819344,1.412391543,0.007145082
3641.337175,1.412305236,0.007156029
3640.855007,1.412218809,0.007166994
3640.372838,1.412132144,0.007178057
3639.89067,1.41204536,0.007189252
3639.408501,1.411958456,0.00720054
3638.926332,1.411871314,0.007211856
3638.444164,1.411784053,0.007223133
3637.961995,1.411696672,0.007234328
3637.479827,1.411609054,0.007245478
3636.997658,1.411521316,0.007256652
3636.51549,1.41143322,0.007267928
3636.033321,1.411345124,0.007279334
3635.551153,1.41125679,0.007290838
3635.068984,1.411168337,0.007302373
3634.586816,1.411079764,0.007313863
3634.104647,1.410990953,0.007325277
3633.622479,1.410901904,0.00733665
3633.14031,1.410812736,0.007348052
3632.658141,1.410723329,0.007359554
3632.175973,1.410633683,0.007371186
3631.693804,1.410543919,0.007382923
3631.211636,1.410454035,0.007394681
3630.729467,1.410363913,0.007406399
3630.247299,1.410273552,0.007418039
3629.76513,1.410183072,0.007429636
3629.282962,1.410092354,0.007441254
3628.800793,1.410001516,0.007452979
3628.318625,1.40991044,0.007464828
3627.836456,1.409819245,0.007476787
3627.354288,1.409727931,0.007488772
3626.872119,1.409636378,0.007500714
3626.38995,1.409544587,0.007512578
3625.907782,1.409452677,0.007524403
3625.425613,1.409360528,0.007536249
3624.943445,1.409268141,0.007548204
3624.461276,1.409175634,0.007560295
3623.979108,1.40908289,0.007572491
3623.496939,1.408990026,0.00758472
3623.014771,1.408896923,0.007596905
3622.532602,1.408803582,0.007609013
3622.050434,1.408710122,0.007621072
3621.568265,1.408616424,0.007633162
3621.086096,1.408522606,0.007645348
3620.603928,1.40842855,0.007657668
3620.121759,1.408334255,0.007670093
3619.639591,1.408239842,0.007682557
3619.157422,1.40814507,0.007694981
3618.675254,1.408050299,0.007707333
3618.193085,1.40795517,0.007719651
3617.710917,1.407859922,0.007731996
3617.228748,1.407764435,0.007744434
3616.74658,1.40766871,0.007757008
3616.264411,1.407572866,0.007769685
3615.782243,1.407476902,0.007782382
3615.300074,1.4073807,0.007795039
3614.817905,1.40728426,0.007807625
3614.335737,1.407187581,0.007820173
3613.853568,1.407090664,0.007832754
3613.3714,1.406993628,0.007845442
3612.889231,1.406896234,0.007858265
3612.407063,1.40679872,0.007871191
3611.924894,1.406700969,0.007884146
3611.442726,1.406602979,0.007897058
3610.960557,1.40650487,0.007909894
3610.478389,1.406406522,0.007922682
3609.99622,1.406308055,0.007935511
3609.514052,1.40620935,0.007948438
3609.031883,1.406110406,0.007961515
3608.549714,1.406011224,0.007974707
3608.067546,1.405911803,0.007987939
3607.585377,1.405812144,0.008001138
3607.103209,1.405712366,0.008014258
3606.62104,1.40561223,0.008027332
3606.138872,1.405511975,0.008040427
3605.656703,1.405411482,0.008053632
3605.174535,1.40531075,0.008066973
3604.692366,1.40520978,0.008080429
3604.210198,1.40510869,0.008093922
3603.728029,1.405007243,0.008107396
3603.24586,1.404905677,0.008120806
3602.763692,1.404803872,0.008134168
3602.281523,1.404701829,0.008147558
3601.799355,1.404599547,0.008161058
3601.317186,1.404497027,0.008174681
3600.835018,1.404394269,0.008188399
3600.352849,1.404291272,0.008202144
3599.870681,1.404188037,0.008215866
3599.388512,1.404084683,0.008229506
3598.906344,1.40398097,0.008243103
3598.424175,1.403877139,0.008256753
3597.942007,1.403773189,0.008270523
3597.459838,1.403668881,0.008284411
3596.977669,1.403564334,0.008298416
3596.495501,1.403459549,0.00831248
3596.013332,1.403354406,0.008326481
3595.531164,1.403249145,0.008340426
3595.048995,1.403143525,0.008354346
3594.566827,1.403037787,0.008368295
3594.084658,1.402931809,0.00838235
3593.60249,1.402825475,0.008396557
3593.120321,1.402719021,0.008410868
3592.638153,1.402612329,0.008425199
3592.155984,1.402505398,0.008439497
3591.673816,1.402398109,0.008453703
3591.191647,1.402290702,0.00846788
3590.709478,1.402183056,0.008482089
3590.22731,1.402075052,0.008496416
3589.745141,1.401966929,0.008510894
3589.262973,1.401858449,0.0085255
3588.780804,1.40174973,0.008540158
3588.298636,1.401640773,0.008554776
3587.816467,1.401531458,0.008569332
3587.334299,1.401422024,0.008583849
3586.85213,1.401312351,0.008598394
3586.369962,1.40120244,0.008613031
3585.887793,1.401092291,0.008627813
3585.405624,1.400981784,0.008642718
3584.923456,1.400871038,0.008657665
3584.441287,1.400760055,0.008672587
3583.959119,1.400648713,0.008687445
3583.47695,1.400537133,0.008702261
3582.994782,1.400425315,0.008717123
3582.512613,1.400313258,0.008732085
3582.030445,1.400200844,0.008747176
3581.548276,1.40008831,0.008762385
3581.066108,1.399975538,0.008777651
3580.583939,1.399862528,0.008792863
3580.101771,1.39974916,0.008808029
3579.619602,1.399635553,0.008823172
3579.137433,1.399521589,0.008838355
3578.655265,1.399407387,0.008853639
3578.173096,1.399292827,0.008869085
3577.690928,1.399178028,0.008884627
3577.208759,1.399062991,0.008900204
3576.726591,1.398947716,0.008915752
3576.244422,1.398832083,0.008931246
3575.762254,1.398716211,0.0089467
3575.280085,1.398599982,0.008962215
3574.797917,1.398483515,0.008977857
3574.315748,1.398366809,0.008993641
3573.83358,1.398249745,0.00900954
3573.351411,1.398132563,0.009025471
3572.869242,1.398015022,0.009041364
3572.387074,1.397897244,0.009057192
3571.904905,1.397779107,0.009072996
3571.422737,1.397660613,0.009088839
3570.940568,1.397541881,0.009104812
3570.4584,1.397422791,0.009120934
3569.976231,1.397303462,0.009137169
3569.494063,1.397183895,0.00915344
3569.011894,1.39706409,0.00916968
3568.529726,1.396943927,0.009185855
3568.047557,1.396823406,0.009202
3567.565389,1.396702647,0.009218184
3567.08322,1.396581411,0.009234496
3566.601051,1.396459937,0.009250957
3566.118883,1.396338224,0.009267538
3565.636714,1.396216154,0.009284162
3565.154546,1.396093845,0.009300768
3564.672377,1.395971179,0.009317309
3564.190209,1.395848155,0.009333829
3563.70804,1.395724893,0.009350401
3563.225872,1.395601273,0.009367095
3562.743703,1.395477295,0.00938394
3562.261535,1.395353079,0.009400896
3561.779366,1.395228624,0.009417895
3561.297197,1.395103812,0.009434856
3560.815029,1.394978762,0.009451767
3560.33286,1.394853234,0.009468651
3559.850692,1.394727469,0.00948559
3559.368523,1.394601226,0.00950266
3558.886355,1.394474745,0.009519885
3558.404186,1.394347906,0.009537232
3557.922018,1.394220829,0.009554619
3557.439849,1.394093394,0.009571978
3556.957681,1.393965721,0.009589263
3556.475512,1.393837571,0.009606532
3555.993344,1.393709064,0.009623848
3555.511175,1.393580198,0.009641295
3555.029006,1.393451095,0.009658908
3554.546838,1.393321514,0.009676651
3554.064669,1.393191695,0.009694433
3553.582501,1.393061519,0.009712187
3553.100332,1.392930985,0.009729877
3552.618164,1.392800093,0.009747547
3552.135995,1.392668843,0.009765271
3551.653827,1.392537236,0.00978312
3551.171658,1.392405272,0.009801137
3550.68949,1.392272949,0.009819282
3550.207321,1.392140389,0.009837464
3549.725153,1.39200747,0.009855613
3549.242984,1.391874075,0.009873709
3548.760815,1.391740441,0.00989177
3548.278647,1.39160645,0.009909893
3547.796478,1.391471982,0.009928154
3547.31431,1.391337156,0.009946591
3546.832141,1.391201973,0.009965153
3546.349973,1.391066432,0.009983775
3545.867804,1.390930533,0.010002372
3545.385636,1.390794158,0.010020907
3544.903467,1.390657544,0.010039414
3544.421299,1.390520573,0.010057983
3543.93913,1.390383124,0.010076681
3543.456961,1.390245438,0.01009554
3542.974793,1.390107274,0.010114532
3542.492624,1.389968753,0.010133586
3542.010456,1.389829755,0.010152613
3541.528287,1.389690399,0.010171583
3541.046119,1.389550686,0.010190539
3540.56395,1.389410496,0.010209552
3540.081782,1.389269948,0.010228697
3539.599613,1.389129043,0.010248009
3539.117445,1.38898766,0.010267449
3538.635276,1.38884604,0.01028694
3538.153108,1.388703942,0.010306414
3537.670939,1.388561487,0.01032583
3537.18877,1.388418555,0.010345227
3536.706602,1.388275266,0.010364694
3536.224433,1.388131499,0.010384302
3535.742265,1.387987256,0.010404083
3535.260096,1.387842655,0.010424008
3534.777928,1.387697578,0.010443994
3534.295759,1.387552142,0.010463955
3533.813591,1.38740623,0.010483861
3533.331422,1.38725996,0.010503748
3532.849254,1.387113333,0.010523688
3532.367085,1.386966229,0.010543773
3531.884917,1.386818767,0.010564031
3531.402748,1.386670828,0.010584425
3530.920579,1.386522412,0.010604882
3530.438411,1.38637352,0.010625331
3529.956242,1.38622427,0.010645733
3529.474074,1.386074424,0.010666122
3528.991905,1.38592422,0.010686578
3528.509737,1.38577354,0.010707182
3528.027568,1.385622382,0.010727953
3527.5454,1.385470867,0.010748864
3527.063231,1.385318875,0.01076984
3526.581063,1.385166526,0.0107908
3526.098894,1.3850137,0.010811701
3525.616726,1.384860396,0.010832603
3525.134557,1.384706616,0.010853572
3524.652388,1.38455224,0.010874682
3524.17022,1.384397388,0.010895977
3523.688051,1.384242058,0.010917424
3523.205883,1.384086251,0.010938935
3522.723714,1.383930087,0.010960435
3522.241546,1.383773327,0.010981892
3521.759377,1.38361609,0.011003334
3521.277209,1.383458495,0.011024852
3520.79504,1.383300304,0.011046519
3520.312872,1.383141756,0.011068366
3519.830703,1.382982612,0.011090367
3519.348534,1.38282299,0.011112448
3518.866366,1.382662773,0.011134513
3518.384197,1.382502079,0.01115654
3517.902029,1.382340908,0.011178565
3517.41986,1.38217926,0.011200662
3516.937692,1.382017016,0.011222908
3516.455523,1.381854296,0.011245344
3515.973355,1.381691098,0.01126793
3515.491186,1.381527424,0.011290584
3515.009018,1.381363154,0.011313239
3514.526849,1.381198406,0.011335851
3514.044681,1.381033063,0.011358465
3513.562512,1.380867243,0.01138116
3513.080343,1.380700707,0.011404025
3512.598175,1.380533695,0.011427075
3512.116006,1.380366206,0.011450294
3511.633838,1.380198121,0.011473587
3511.151669,1.380029559,0.011496883
3510.669501,1.379860401,0.011520134
3510.187332,1.379690647,0.011543391
3509.705164,1.379520416,0.011566718
3509.222995,1.379349589,0.011590211
3508.740827,1.379178286,0.011613902
3508.258658,1.379006267,0.011637761
3507.77649,1.378833771,0.011661704
3507.294321,1.37866056,0.011685663
3506.812152,1.378486872,0.011709597
3506.329984,1.378312469,0.011733531
3505.847815,1.378137469,0.011757555
3505.365647,1.377961993,0.011781749
3504.883478,1.377785802,0.011806145
3504.40131,1.377609015,0.011830706
3503.919141,1.37743175,0.01185536
3503.436973,1.37725389,0.011880025
3502.954804,1.377075434,0.011904669
3502.472636,1.376896262,0.011929324
3501.990467,1.376716495,0.011954075
3501.508298,1.376536012,0.011979001
3501.02613,1.376354933,0.012004138
3500.543961,1.376173258,0.012029451
3500.061793,1.375990868,0.012054859
3499.579624,1.375807881,0.012080288
3499.097456,1.375624299,0.012105701
3498.615287,1.375440002,0.012131127
3498.133119,1.375255108,0.012156652
3497.65095,1.375069618,0.012182359
3497.168782,1.374883533,0.012208282
3496.686613,1.374696612,0.012234397
3496.204445,1.374508977,0.012260621
3495.722276,1.374320746,0.012286877
3495.240107,1.37413168,0.01231313
3494.757939,1.373942018,0.012339415
3494.27577,1.37375164,0.012365802
3493.793602,1.373560548,0.012392377
3493.311433,1.373368859,0.012419173
3492.829265,1.373176336,0.012446154
3492.347096,1.372983217,0.012473243
3491.864928,1.372789502,0.012500369
3491.382759,1.372594953,0.012527498
3490.900591,1.372399688,0.012554663
3490.418422,1.372203589,0.012581955
3489.936254,1.372006774,0.012609456
3489.454085,1.371809244,0.012637197
3488.971916,1.37161088,0.012665149
3488.489748,1.3714118,0.012693227
3488.007579,1.371212006,0.012721345
3487.525411,1.371011376,0.012749474
3487.043242,1.370810032,0.012777643
3486.561074,1.370607972,0.012805933
3486.078905,1.370405197,0.012834435
3485.596737,1.370201707,0.012863187
3485.114568,1.369997263,0.012892153
3484.6324,1.369791985,0.012921266
3484.150231,1.369585872,0.012950446
3483.668063,1.369379044,0.012979654
3483.185894,1.369171262,0.013008923
3482.703725,1.368962765,0.013038343
3482.221557,1.368753314,0.013067981
3481.739388,1.368543148,0.013097875
3481.25722,1.368332148,0.013128001
3480.775051,1.368120313,0.013158278
3480.292883,1.367907763,0.013188629
3479.810714,1.367694259,0.013219021
3479.328546,1.367479801,0.013249495
3478.846377,1.367264509,0.013280129
3478.364209,1.367048383,0.013311008
3477.88204,1.366831303,0.013342163
3477.399871,1.366613269,0.013373568
3476.917703,1.366394401,0.013405143
3476.435534,1.366174579,0.013436812
3475.953366,1.365953922,0.013468543
3475.471197,1.365732312,0.013500371
3474.989029,1.365509749,0.013532372
3474.50686,1.36528635,0.013564636
3474.024692,1.365061879,0.013597195
3473.542523,1.364836574,0.013630018
3473.060355,1.364610434,0.013663029
3472.578186,1.36438334,0.013696156
3472.096018,1.364155293,0.013729357
3471.613849,1.363926172,0.013762678
3471.13168,1.363695979,0.013796202
3470.649512,1.363464832,0.013830018
3470.167343,1.363232613,0.013864157
3469.685175,1.362999439,0.013898594
3469.203006,1.362765312,0.013933244
3468.720838,1.362530112,0.013968029
3468.238669,1.36229384,0.01400291
3467.756501,1.362056613,0.014037932
3467.274332,1.361818433,0.014073176
3466.792164,1.36157918,0.014108728
3466.309995,1.361338854,0.014144631
3465.827827,1.361097455,0.014180863
3465.345658,1.360854983,0.014217335
3464.863489,1.36061132,0.014253976
3464.381321,1.360366583,0.014290756
3463.899152,1.360120654,0.01432771
3463.416984,1.359873653,0.014364917
3462.934815,1.359625578,0.014402468
3462.452647,1.359376431,0.014440398
3461.970478,1.359126091,0.014478673
3461.48831,1.358874679,0.014517218
3461.006141,1.358622193,0.014555957
3460.523973,1.358368516,0.014594867
3460.041804,1.358113647,0.01463398
3459.559635,1.357857466,0.014673393
3459.077467,1.357600212,0.014713195
3458.595298,1.357341528,0.014753425
3458.11313,1.357081771,0.014794051
3457.630961,1.356820822,0.014834999
3457.148793,1.356558561,0.014876177
3456.666624,1.356295109,0.014917555
3456.184456,1.356030464,0.014959171
3455.702287,1.355764628,0.015001111
3455.220119,1.355497599,0.015043469
3454.73795,1.355229259,0.015086291
3454.255782,1.354959488,0.015129552
3453.773613,1.354688406,0.015173184
3453.291444,1.354416013,0.01521711
3452.809276,1.354142308,0.015261297
3452.327107,1.353867173,0.015305782
3451.844939,1.353590727,0.015350651
3451.36277,1.353312969,0.015395985
3450.880602,1.3530339,0.015441827
3450.398433,1.352753401,0.015488151
3449.916265,1.352471709,0.015534884
3449.434096,1.352188587,0.015581956
3448.951928,1.351904154,0.015629334
3448.469759,1.351618171,0.015677068
3447.987591,1.351330757,0.015725245
3447.505422,1.351041675,0.015773959
3447.023253,1.350751281,0.01582325
3446.541085,1.350459337,0.015873096
3446.058916,1.350165963,0.015923414
3445.576748,1.349871159,0.015974133
3445.094579,1.349574804,0.016025219
3444.612411,1.34927702,0.016076708
3444.130242,1.348977804,0.016128698
3443.648074,1.348677158,0.016181285
3443.165905,1.348374844,0.016234512
3442.683737,1.348070979,0.01628836
3442.201568,1.347765446,0.016342771
3441.719399,1.347458363,0.016397662
3441.237231,1.347149611,0.016452998
3440.755062,1.34683919,0.016508833
3440.272894,1.346527219,0.016565255
3439.790725,1.346213698,0.016622344
3439.308557,1.345898509,0.016680148
3438.826388,1.345581651,0.016738649
3438.34422,1.345263243,0.016797771
3437.862051,1.344943285,0.016857442
3437.379883,1.344621539,0.016917641
3436.897714,1.344298005,0.016978424
3436.415546,1.343972683,0.017039883
3435.933377,1.343645573,0.017102115
3435.451208,1.343316793,0.017165171
3434.96904,1.342986107,0.017229035
3434.486871,1.342653751,0.017293617
3434.004703,1.342319489,0.017358849
3433.522534,1.341983557,0.017424704
3433.040366,1.341645718,0.017491223
3432.558197,1.341306329,0.017558497
3432.076029,1.340965152,0.017626634
3431.59386,1.340622068,0.017695687
3431.111692,1.340277076,0.017765639
3430.629523,1.339930177,0.017836436
3430.147355,1.339581251,0.017908005
3429.665186,1.339230418,0.017980332
3429.183017,1.338877559,0.018053452
3428.700849,1.338522792,0.018127466
3428.21868,1.338166118,0.018202458
3427.736512,1.337807536,0.018278477
3427.254343,1.337446928,0.018355503
3426.772175,1.337084532,0.018433476
3426.290006,1.336720228,0.018512326
3425.807838,1.336353898,0.018592048
3425.325669,1.335985303,0.018672694
3424.843501,1.335614681,0.018754369
3424.361332,1.335241914,0.018837183
3423.879164,1.334867001,0.018921184
3423.396995,1.334489942,0.019006343
3422.914826,1.334110856,0.019092609
3422.432658,1.333729625,0.01917989
3421.950489,1.333346367,0.019268169
3421.468321,1.332960844,0.0193575
3420.986152,1.332573414,0.019447987
3420.503984,1.332183838,0.019539732
3420.021815,1.331791997,0.019632811
3419.539647,1.331397891,0.019727215
3419.057478,1.33100152,0.019822884
3418.57531,1.330602884,0.019919759
3418.093141,1.330201864,0.020017822
3417.610972,1.329798579,0.020117123
3417.128804,1.329393029,0.020217758
3416.646635,1.328985095,0.020319834
3416.164467,1.328574896,0.020423404
3415.682298,1.328162432,0.02052845
3415.20013,1.327747822,0.020634918
3414.717961,1.327330828,0.020742744
3414.235793,1.326911569,0.020851919
3413.753624,1.326489687,0.020962513
3413.271456,1.326065421,0.021074643
3412.789287,1.325638652,0.021188424
3412.307119,1.325209498,0.021303919
3411.82495,1.324777722,0.021421119
3411.342781,1.324343562,0.021539958
3410.860613,1.323906899,0.021660364
3410.378444,1.323467732,0.021782315
3409.896276,1.323026061,0.021905871
3409.414107,1.322582126,0.022031143
3408.931939,1.322135687,0.022158252
3408.44977,1.321686745,0.022287269
3407.967602,1.321235061,0.02241821
3407.485433,1.320780754,0.022551029
3407.003265,1.320323706,0.022685671
3406.521096,1.319864035,0.022822122
3406.038928,1.319401622,0.022960447
3405.556759,1.318936706,0.023100735
3405.07459,1.318469167,0.023243094
3404.592422,1.317998886,0.023387585
3404.110253,1.317525983,0.023534212
3403.628085,1.317050576,0.023682917
3403.145916,1.316572428,0.023833664
3402.663748,1.316091657,0.023986458
3402.181579,1.315607905,0.024141378
3401.699411,1.315121412,0.024298536
3401.217242,1.314632058,0.02445807
3400.735074,1.314139962,0.024620041
3400.252905,1.313644886,0.024784444
3399.770736,1.313147068,0.024951222
3399.288568,1.312646508,0.025120319
3398.806399,1.312142968,0.025291721
3398.324231,1.311636686,0.025465499
3397.842062,1.311127663,0.025641772
3397.359894,1.310615897,0.025820667
3396.877725,1.310101152,0.026002269
3396.395557,1.309583306,0.0261866
3395.913388,1.3090626,0.026373621
3395.43122,1.308538795,0.026563285
3394.949051,1.308012009,0.026755602
3394.466883,1.307482243,0.026950648
3393.984714,1.306949496,0.027148519
3393.502545,1.30641377,0.027349348
3393.020377,1.305874944,0.027553213
3392.538208,1.305333138,0.027760104
3392.05604,1.304788351,0.027969997
3391.573871,1.304240465,0.028182836
3391.091703,1.30368948,0.028398629
3390.609534,1.303135514,0.028617441
3390.127366,1.302578569,0.028839403
3389.645197,1.302018642,0.02906463
3389.163029,1.301455617,0.029293228
3388.68086,1.300889254,0.029525215
3388.198692,1.300319791,0.029760572
3387.716523,1.29974699,0.029999275
3387.234354,1.299170971,0.03024133
3386.752186,1.298591733,0.03048682
3386.270017,1.298009276,0.03073585
3385.787849,1.297423601,0.030988541
3385.30568,1.296834588,0.031244953
3384.823512,1.296242476,0.031505095
3384.341343,1.295647264,0.031768932
3383.859175,1.295048952,0.032036439
3383.377006,1.294447303,0.032307653
3382.894838,1.293842197,0.032582675
3382.412669,1.293233633,0.032861664
3381.930501,1.292621732,0.033144761
3381.448332,1.292006254,0.033432058
3380.966163,1.291387439,0.033723547
3380.483995,1.290765286,0.034019192
3380.001826,1.290139556,0.034318925
3379.519658,1.289510489,0.034622743
3379.037489,1.288877964,0.03493073
3378.555321,1.28824234,0.035243024
3378.073152,1.287603259,0.03555978
3377.590984,1.286960602,0.035881113
3377.108815,1.286314249,0.036207087
3376.626647,1.285664201,0.036537694
3376.144478,1.285010338,0.03687292
3375.662309,1.284352899,0.037212788
3375.180141,1.283691645,0.037557367
3374.697972,1.283026815,0.037906766
3374.215804,1.282358289,0.038261092
3373.733635,1.281685948,0.03862043
3373.251467,1.281009913,0.038984785
3372.769298,1.2803303,0.039354163
3372.28713,1.279647112,0.039728559
3371.804961,1.27895987,0.040108038
3371.322793,1.278268576,0.040492739
3370.840624,1.27757287,0.04088283
3370.358456,1.276873231,0.04127848
3369.876287,1.2761693,0.041679782
3369.394118,1.275461316,0.042086753
3368.91195,1.274749041,0.04249935
3368.429781,1.274032593,0.042917539
3367.947613,1.273311973,0.043341343
3367.465444,1.272586823,0.043770877
3366.983276,1.271857262,0.044206327
3366.501107,1.271123529,0.0446479
3366.018939,1.270385027,0.045095761
3365.53677,1.269641519,0.045550016
3365.054602,1.268892884,0.046010715
3364.572433,1.268139362,0.046477895
3364.090265,1.267380714,0.04695163
3363.608096,1.266616821,0.047432053
3363.125927,1.265847445,0.047919345
3362.643759,1.265073061,0.048413699
3362.16159,1.264292955,0.048915261
3361.679422,1.263507247,0.049424148
3361.197253,1.262715817,0.049940454
3360.715085,1.261919022,0.050464305
3360.232916,1.261115909,0.050995901
3359.750748,1.260306239,0.051535545
3359.268579,1.259489775,0.052083576
3358.786411,1.258666992,0.052640355
3358.304242,1.257837296,0.053206176
3357.822073,1.257000327,0.053781257
3357.339905,1.256155968,0.054365785
3356.857736,1.255304694,0.054959952
3356.375568,1.254445791,0.055564027
3355.893399,1.253579021,0.056178401
3355.411231,1.252704501,0.056803566
3354.929062,1.251822352,0.057440075
3354.446894,1.250931978,0.058088468
3353.964725,1.250032544,0.058749277
3353.482557,1.24912405,0.059422994
3353.000388,1.248206973,0.060110129
3352.51822,1.247280836,0.060811226
3352.036051,1.246345401,0.061526933
3351.553882,1.245400548,0.062257941
3351.071714,1.244446397,0.063004972
3350.589545,1.243483067,0.063768774
3350.107377,1.242510438,0.064550088
3349.625208,1.241528392,0.065349704
3349.14304,1.240537047,0.066168463
3348.660871,1.239536405,0.067007357
3348.178703,1.238526583,0.067867462
3347.696534,1.237506986,0.068749942
3347.214366,1.236477852,0.069655941
3346.732197,1.235440135,0.070586559
3346.250029,1.234395146,0.07154282
3345.76786,1.233341932,0.072525704
3345.285691,1.232280374,0.073536235
3344.803523,1.231212378,0.074575534
3344.321354,1.230139971,0.07564487
3343.839186,1.229061961,0.076745608
3343.357017,1.227977872,0.07787917
3342.874849,1.226890683,0.079046956
3342.39268,1.225803137,0.08025029
3341.910512,1.224713445,0.081490414
3341.428343,1.22362113,0.082768497
3340.946175,1.222530603,0.084085695
3340.464006,1.221446514,0.085443144
3339.981838,1.220366597,0.086841954
3339.499669,1.219289661,0.088283178
3339.0175,1.218221664,0.089767765
3338.535332,1.217168808,0.091296554
3338.053163,1.216128349,0.092870282
3337.570995,1.21509862,0.094489634
3337.088826,1.21408689,0.096155253
3336.606658,1.213100433,0.097867747
3336.124489,1.21213603,0.099627587
3335.642321,1.211191654,0.101435052
3335.160152,1.210275888,0.103290133
3334.677984,1.209397554,0.105192514
3334.195815,1.208553314,0.107141554
3333.713646,1.207740426,0.109136389
3333.231478,1.206968308,0.111176014
3332.749309,1.206246257,0.113259284
3332.267141,1.205571175,0.115384942
3331.784972,1.204940081,0.117551567
3331.302804,1.204361796,0.119757508
3330.820635,1.203845382,0.122000799
3330.338467,1.203388333,0.124279185
3329.856298,1.202987552,0.126560226
3329.37413,1.202650785,0.128903911
3328.891961,1.202385902,0.131274313
3328.409793,1.202191591,0.13366811
3327.927624,1.202064753,0.136081547
3327.445455,1.202010751,0.138510659
3326.963287,1.202035189,0.140951276
3326.481118,1.202137709,0.143399119
3325.99895,1.202316165,0.145849794
3325.516781,1.202572465,0.148299247
3325.034613,1.202909112,0.150743142
3324.552444,1.203327179,0.153177306
3324.070276,1.203825355,0.15559721
3323.588107,1.204401851,0.157997921
3323.105939,1.205054522,0.160374373
3322.62377,1.205786467,0.162721068
3322.141602,1.206597328,0.165032953
3321.659433,1.207481027,0.167305112
3321.177264,1.208431602,0.169533178
3320.695096,1.209452868,0.171713159
3320.212927,1.210546017,0.173841268
3319.730759,1.211701632,0.175913781
3319.24859,1.212909818,0.177926973
3318.766422,1.214175582,0.179877147
3318.284253,1.215501547,0.181760579
3317.802085,1.2168746,0.18357411
3317.319916,1.218281746,0.185314968
3316.837748,1.219728112,0.186980933
3316.355579,1.221217871,0.188570127
3315.87341,1.22273612,0.190081164
3315.391242,1.22426796,0.191512689
3314.909073,1.225818634,0.192863569
3314.426905,1.227393031,0.194133103
3313.944736,1.228975773,0.195320964
3313.462568,1.230551362,0.19642733
3312.980399,1.232124329,0.197453052
3312.498231,1.233699918,0.198399201
3312.016062,1.235264063,0.199267343
3311.533894,1.236802459,0.200059041
3311.051725,1.238319039,0.20077616
3310.569557,1.239818692,0.201420754
3310.087388,1.241289139,0.201995269
3309.605219,1.242717385,0.2025024
3309.123051,1.244106174,0.202945456
3308.640882,1.245460033,0.203327879
3308.158714,1.246770144,0.203653336
3307.676545,1.248027086,0.20392558
3307.194377,1.249232531,0.204148382
3306.712208,1.250389934,0.204325631
3306.23004,1.251493335,0.204461277
3305.747871,1.252536655,0.204559669
3305.265703,1.253520131,0.204625234
3304.783534,1.254446149,0.204662398
3304.301366,1.2553128,0.204675585
3303.819197,1.256117821,0.204669163
3303.337028,1.256860256,0.204647362
3302.85486,1.257541299,0.204614282
3302.372691,1.258162379,0.204574183
3301.890523,1.258724809,0.204531089
3301.408354,1.259226441,0.204489276
3300.926186,1.259667516,0.204452753
3300.444017,1.260052323,0.20442538
3299.961849,1.260385513,0.204410628
3299.47968,1.260664344,0.204411775
3298.997512,1.260887742,0.204431951
3298.515343,1.261062384,0.204474092
3298.033174,1.261194944,0.204541206
3297.551006,1.261282325,0.204636052
3297.068837,1.261322498,0.204761177
3296.586669,1.261323929,0.204918876
3296.1045,1.261294484,0.205110982
3295.622332,1.261231303,0.205339164
3295.140163,1.261131764,0.205604762
3294.657995,1.261004567,0.205909044
3294.175826,1.260858536,0.206253171
3293.693658,1.260690808,0.206638217
3293.211489,1.260498405,0.207065105
3292.729321,1.260289908,0.207534269
3292.247152,1.260074258,0.208046034
3291.764983,1.259848833,0.208600119
3291.282815,1.259610534,0.20919627
3290.800646,1.259367347,0.209834054
3290.318478,1.25912714,0.21051304
3289.836309,1.258888125,0.211232871
3289.354141,1.258647203,0.211992919
3288.871972,1.258411169,0.21279259
3288.389804,1.258186579,0.213630885
3287.907635,1.257972121,0.21450673
3287.425467,1.257765055,0.215418682
3286.943298,1.257570863,0.216365621
3286.46113,1.25739491,0.217346102
3285.978961,1.257236004,0.218358785
3285.496792,1.257092357,0.219402447
3285.014624,1.256967545,0.220475391
3284.532455,1.256865382,0.221576154
3284.050287,1.256785512,0.22270292
3283.568118,1.256726146,0.223854139
3283.08595,1.256690025,0.225028351
3282.603781,1.256679177,0.226224273
3282.121613,1.256693602,0.227440685
